"source" "target" "tag"
"398" 41 42 "Mr Dombey"
"399" 41 42 "Mrs Dombey II"
"400" 41 42 "Mrs Skewton"
"401" 39 42 "Robin Toodle"
"402" 42 43 "Florence Dombey"
"403" 42 43 "Mr Carker"
"404" 42 43 "Mr Dombey"
"405" 42 43 "Mrs Dombey II"
"406" 39 43 "Susan Nipper"
"407" 41 44 "Diogenes"
"408" 43 44 "Florence Dombey"
"409" 41 44 "Master Bitherstone"
"410" 43 44 "Mr Dombey"
"411" 41 44 "Mr Toots"
"412" 43 44 "Mrs Dombey II"
"413" 38 44 "Mrs Polly Toodle"
"414" 43 44 "Susan Nipper"
"415" 35 44 "Towlinson"
"416" 44 45 "Florence Dombey"
"417" 43 45 "Mr Carker"
"418" 44 45 "Mr Dombey"
"419" 44 45 "Mrs Dombey II"
"420" 42 45 "Mrs Skewton"
"421" 34 46 "Alice Brown"
"422" 42 46 "Captain Cuttle"
"423" 45 46 "Florence Dombey"
"424" 32 46 "James Carker"
"425" 45 46 "Mr Carker"
"426" 45 46 "Mr Dombey"
"427" 39 46 "Mr Perch"
"428" 34 46 "Mrs Brown"
"429" 45 46 "Mrs Dombey II"
"430" 35 46 "Mrs Perch"
"431" 42 46 "Robin Toodle"
"432" 46 47 "Florence Dombey"
"433" 41 47 "Major Bagstock"
"434" 46 47 "Mr Carker"
"435" 46 47 "Mr Dombey"
"436" 46 47 "Mrs Dombey II"
"437" 45 47 "Mrs Skewton"
"438" 36 47 "Paul Dombey"
"439" 46 48 "Captain Cuttle"
"440" 44 48 "Diogenes"
"441" 47 48 "Florence Dombey"
"442" 25 48 "Mr Brogley"
"443" 44 48 "Mr Toots"
"444" 47 48 "Paul Dombey"
"445" 44 48 "Susan Nipper"
"446" 39 48 "Walter Gay"
"447" 48 49 "Captain Cuttle"
"448" 48 49 "Diogenes"
"449" 48 49 "Florence Dombey"
"450" 48 49 "Mr Brogley"
"451" 48 49 "Walter Gay"
"452" 39 50 "Captain Bunsby"
"453" 49 50 "Captain Cuttle"
"454" 49 50 "Diogenes"
"455" 49 50 "Florence Dombey"
"456" 47 50 "Mr Dombey"
"457" 48 50 "Mr Toots"
"458" 39 50 "Solomon Gills"
"459" 48 50 "Susan Nipper"
"460" 44 50 "Towlinson"
"461" 49 50 "Walter Gay"
"462" 41 51 "Cousin Feenix"
"463" 50 51 "Florence Dombey"
"464" 38 51 "Lucretia Tox"
"465" 47 51 "Major Bagstock"
"466" 47 51 "Mr Carker"
"467" 50 51 "Mr Dombey"
"468" 46 51 "Mr Perch"
"469" 38 51 "Mrs Chick"
"470" 47 51 "Mrs Dombey II"
"471" 46 51 "Mrs Perch"
"472" 48 51 "Paul Dombey"
"473" 50 51 "Towlinson"
"474" 46 52 "Alice Brown"
"475" 51 52 "Major Bagstock"
"476" 51 52 "Mr Dombey"
"477" 46 52 "Mrs Brown"
"478" 51 52 "Mrs Dombey II"
"479" 46 52 "Robin Toodle"
"480" 52 53 "Alice Brown"
"481" 34 53 "Harriet Carker"
"482" 46 53 "James Carker"
"483" 51 53 "Mr Carker"
"484" 52 53 "Mr Dombey"
"485" 13 53 "Mr Morfin"
"486" 51 53 "Mr Perch"
"487" 50 53 "Walter Gay"
"488" 51 54 "Florence Dombey"
"489" 52 54 "Mrs Dombey II"
"490" 53 55 "Mr Dombey"
"491" 54 55 "Mrs Dombey II"
"492" 50 56 "Captain Cuttle"
"493" 50 56 "Diogenes"
"494" 54 56 "Florence Dombey"
"495" 55 56 "Mr Dombey"
"496" 50 56 "Mr Toots"
"497" 44 56 "Mrs Polly Toodle"
"498" 52 56 "Robin Toodle"
"499" 50 56 "Solomon Gills"
"500" 50 56 "Susan Nipper"
"501" 53 56 "Walter Gay"
"502" 56 57 "Captain Cuttle"
"503" 56 57 "Florence Dombey"
"504" 56 57 "Mr Dombey"
"505" 31 57 "Mr Sownds"
"506" 56 57 "Mr Toots"
"507" 31 57 "Mrs Miff"
"508" 56 57 "Mrs Polly Toodle"
"509" 51 57 "Paul Dombey"
"510" 56 57 "Solomon Gills"
"511" 56 57 "Susan Nipper"
"512" 56 57 "Walter Gay"
"513" 53 58 "Alice Brown"
"514" 57 58 "Captain Cuttle"
"515" 53 58 "Harriet Carker"
"516" 53 58 "James Carker"
"517" 52 58 "Major Bagstock"
"518" 53 58 "Mr Carker"
"519" 57 58 "Mr Dombey"
"520" 53 58 "Mr Morfin"
"521" 53 58 "Mr Perch"
"522" 51 58 "Mrs Chick"
"523" 55 58 "Mrs Dombey II"
"524" 51 58 "Mrs Perch"
"525" 57 58 "Mrs Polly Toodle"
"526" 18 58 "Mrs Wickam"
"527" 57 58 "Paul Dombey"
"528" 11 59 "Berinthia"
"529" 57 59 "Florence Dombey"
"530" 51 59 "Lucretia Tox"
"531" 58 59 "Major Bagstock"
"532" 28 59 "Mary Daws"
"533" 36 59 "Mr Chick"
"534" 58 59 "Mr Dombey"
"535" 58 59 "Mr Perch"
"536" 38 59 "Mr Toodle"
"537" 58 59 "Mrs Chick"
"538" 58 59 "Mrs Perch"
"539" 58 59 "Mrs Polly Toodle"
"540" 58 59 "Paul Dombey"
"541" 56 59 "Robin Toodle"
"542" 31 59 "The Native"
"543" 51 59 "Towlinson"
"544" 57 59 "Walter Gay"
"545" 39 60 "Alex Macstinger"
"546" 41 60 "Briggs"
"547" 50 60 "Captain Bunsby"
"548" 58 60 "Captain Cuttle"
"549" 41 60 "Cornelia Blimber"
"550" 41 60 "Doctor Blimber"
"551" 59 60 "Florence Dombey"
"552" 39 60 "Juliana Macstinger"
"553" 28 60 "Lady Skettles"
"554" 44 60 "Master Bitherstone"
"555" 59 60 "Mr Dombey"
"556" 41 60 "Mr Feeder"
"557" 57 60 "Mr Toots"
"558" 41 60 "Mrs Blimber"
"559" 32 60 "Reverend Melchisedech"
"560" 24 60 "Sir Barnet Skettles"
"561" 57 60 "Susan Nipper"
"562" 41 60 "Tozer"
"563" 59 60 "Walter Gay"
"564" 51 61 "Cousin Feenix"
"565" 60 61 "Florence Dombey"
"566" 58 61 "Mrs Dombey II"
"567" 60 61 "Susan Nipper"
"568" 60 61 "Walter Gay"
"569" 60 62 "Captain Cuttle"
"570" 61 62 "Florence Dombey"
"571" 59 62 "Lucretia Tox"
"572" 60 62 "Mr Dombey"
"573" 60 62 "Mr Toots"
"574" 59 62 "Paul Dombey"
"575" 57 62 "Solomon Gills"
"576" 61 62 "Susan Nipper"
"577" 61 62 "Walter Gay"
