"id1" "id2" "label"
"382" "Bob Sawyer" "Nathaniel Winkle" 9
"383" "Bob Sawyer" "Pruffle" 1
"384" "Bob Sawyer" "Sam Weller" 9
"385" "Bob Sawyer" "Samuel Pickwick" 10
"386" "Bob Sawyer" "Solomon Pell" 1
"387" "Bob Sawyer" "Tom Cripps" 3
"388" "Bob Sawyer" "Tom Smart" 1
"389" "Bob Sawyer" "Tony Weller" 9
"390" "Bob Sawyer" "Tracy Tupman" 4
"391" "Boffer" "Frank Simmery" 1
"392" "Boffer" "Mrs Weller" 1
"393" "Boffer" "Sam Weller" 1
"394" "Boffer" "Solomon Pell" 1
"395" "Boffer" "Tony Weller" 1
"396" "Boffer" "Wilkins Flasher" 1
"397" "Brooks" "Mr Trundle" 1
"398" "Brooks" "Mr Wardle" 1
"399" "Brooks" "Nathaniel Winkle" 1
"400" "Brooks" "Sam Weller" 1
"401" "Brooks" "Samuel Pickwick" 1
"402" "Brooks" "Sir Geoffrey Manning" 1
"403" "Brooks" "Tony Weller" 1
"404" "Brooks" "Tracy Tupman" 1
"405" "Brooks" "Wilkins" 1
"406" "Brother Mordlin" "Brother Tadger" 1
"407" "Brother Mordlin" "Henry Beller" 1
"408" "Brother Mordlin" "Jonas Mudge" 1
"409" "Brother Mordlin" "Martha Bardell" 1
"410" "Brother Mordlin" "Mary" 1
"411" "Brother Mordlin" "Mr Nupkins" 1
"412" "Brother Mordlin" "Mr Perker" 1
"413" "Brother Mordlin" "Mr Stiggins" 1
"414" "Brother Mordlin" "Sam Weller" 1
"415" "Brother Mordlin" "Samuel Pickwick" 1
"416" "Brother Mordlin" "Thomas Burton" 1
"417" "Brother Mordlin" "Tom Wildspark" 1
"418" "Brother Mordlin" "Tony Weller" 1
"419" "Brother Tadger" "Henry Beller" 1
"420" "Brother Tadger" "Jonas Mudge" 1
"421" "Brother Tadger" "Martha Bardell" 1
"422" "Brother Tadger" "Mary" 1
"423" "Brother Tadger" "Mr Nupkins" 1
"424" "Brother Tadger" "Mr Perker" 1
"425" "Brother Tadger" "Mr Stiggins" 1
"426" "Brother Tadger" "Sam Weller" 1
"427" "Brother Tadger" "Samuel Pickwick" 1
"428" "Brother Tadger" "Thomas Burton" 1
"429" "Brother Tadger" "Tom Wildspark" 1
"430" "Brother Tadger" "Tony Weller" 1
"431" "Bullman" "Charley" 1
"432" "Bullman" "Dodson" 1
"433" "Bullman" "Fogg" 1
"434" "Bullman" "Jack Bamber" 1
"435" "Bullman" "Jackson" 1
"436" "Bullman" "Job Trotter" 1
"437" "Bullman" "Martha Bardell" 1
"438" "Bullman" "Miss Smithers" 1
"439" "Bullman" "Mr Grundy" 1
"440" "Bullman" "Mr Lowten" 1
"441" "Bullman" "Mr Perker" 1
"442" "Bullman" "Mr Wicks" 1
"443" "Bullman" "Sam Weller" 1
"444" "Bullman" "Samuel Pickwick" 1
"445" "Bullman" "Tony Weller" 1
"446" "Chancery Prisoner" "Dodson" 1
"447" "Chancery Prisoner" "Fogg" 1
"448" "Chancery Prisoner" "Job Trotter" 2
"449" "Chancery Prisoner" "Martha Bardell" 1
"450" "Chancery Prisoner" "Mr Mivins" 3
"451" "Chancery Prisoner" "Mr Perker" 1
"452" "Chancery Prisoner" "Mr Simpson" 1
"453" "Chancery Prisoner" "Mr Smangle" 3
"454" "Chancery Prisoner" "Mr Stiggins" 1
"455" "Chancery Prisoner" "Mrs Weller" 1
"456" "Chancery Prisoner" "Nathaniel Winkle" 1
"457" "Chancery Prisoner" "Neddy" 2
"458" "Chancery Prisoner" "Sam Weller" 3
"459" "Chancery Prisoner" "Samuel Pickwick" 3
"460" "Chancery Prisoner" "Tom Martin" 1
"461" "Chancery Prisoner" "Tom Roker" 3
"462" "Chancery Prisoner" "Tony Weller" 3
"463" "Chancery Prisoner" "Tracy Tupman" 2
"464" "Charley" "Dodson" 1
"465" "Charley" "Fogg" 1
"466" "Charley" "Jack Bamber" 1
"467" "Charley" "Jackson" 1
"468" "Charley" "Job Trotter" 1
"469" "Charley" "Martha Bardell" 1
"470" "Charley" "Miss Smithers" 1
"471" "Charley" "Mr Grundy" 1
"472" "Charley" "Mr Lowten" 1
"473" "Charley" "Mr Perker" 1
"474" "Charley" "Mr Wicks" 1
"475" "Charley" "Sam Weller" 1
"476" "Charley" "Samuel Pickwick" 1
"477" "Charley" "Tony Weller" 1
"478" "Clergyman" "Dodson" 1
"479" "Clergyman" "Emily Wardle" 3
"480" "Clergyman" "Emma" 1
"481" "Clergyman" "Fogg" 1
"482" "Clergyman" "Gabriel Grub" 2
"483" "Clergyman" "Goodwin" 1
"484" "Clergyman" "Horatio Fizkin" 1
"485" "Clergyman" "Isabella Wardle" 4
"486" "Clergyman" "Joe" 2
"487" "Clergyman" "John Edmunds" 1
"488" "Clergyman" "Martha Bardell" 1
"489" "Clergyman" "Mr Blotton" 1
"490" "Clergyman" "Mr Dumkins" 1
"491" "Clergyman" "Mr Luffey" 1
"492" "Clergyman" "Mr Miller" 1
"493" "Clergyman" "Mr Perker" 1
"494" "Clergyman" "Mr Podder" 1
"495" "Clergyman" "Mr Pott" 1
"496" "Clergyman" "Mr Staple" 1
"497" "Clergyman" "Mr Struggles" 1
"498" "Clergyman" "Mr Trundle" 4
"499" "Clergyman" "Mr Wardle" 5
"500" "Clergyman" "Mrs Pott" 1
"501" "Clergyman" "Mrs Wardle" 3
"502" "Clergyman" "Nathaniel Winkle" 5
"503" "Clergyman" "Quanko Samba" 1
"504" "Clergyman" "Rachael Wardle" 2
