"source" "target" "tag"
139 170 "Lady Dedlock"
70 170 "Lord Boodle"
165 170 "Sir Dedlock"
70 170 "William Buffy"
170 171 "Bob Stables"
170 171 "Lady Dedlock"
108 171 "Mr Rouncewell"
169 171 "Mr Tulkinghorn"
99 171 "Mrs Rouncewell"
99 171 "Rosa"
170 171 "Sir Dedlock"
170 171 "Volumnia Dedlock"
171 172 "Lady Dedlock"
171 172 "Mr Rouncewell"
171 172 "Mrs Rouncewell"
171 172 "Rosa"
171 172 "Sir Dedlock"
172 173 "Lady Dedlock"
172 173 "Mr Rouncewell"
172 173 "Rosa"
172 173 "Sir Dedlock"
173 174 "Lady Dedlock"
172 174 "Mrs Rouncewell"
173 174 "Rosa"
173 174 "Sir Dedlock"
171 174 "Volumnia Dedlock"
170 174 "William Buffy"
174 175 "Lady Dedlock"
99 175 "Mercury"
171 175 "Mr Tulkinghorn"
174 175 "Sir Dedlock"
151 175 "William Guppy"
151 176 "Esther Summerson"
175 176 "Lady Dedlock"
175 176 "Mercury"
175 176 "Mr Tulkinghorn"
175 176 "Sir Dedlock"
175 176 "William Guppy"
166 177 "Captain Hawden"
176 177 "Esther Summerson"
153 177 "John Jarndyce"
125 177 "Krook"
176 177 "Lady Dedlock"
9 177 "Miss Barbary"
176 177 "William Guppy"
177 178 "Captain Hawden"
158 178 "Jo"
177 178 "Lady Dedlock"
176 178 "Mercury"
177 178 "Miss Barbary"
176 178 "Sir Dedlock"
177 178 "William Guppy"
105 179 "Allan Woodcourt"
177 179 "Esther Summerson"
154 179 "Miss Flite"
101 179 "Mrs Badger"
105 179 "Mrs Woodcourt"
154 179 "Richard Carstone"
148 180 "Ada Clare"
145 180 "Caroline Caddy"
179 180 "Mrs Woodcourt"
180 181 "Ada Clare"
180 181 "Caroline Caddy"
146 181 "Charley"
179 181 "Esther Summerson"
145 181 "Mr Jellyby"
144 181 "Mr Turveydrop"
145 181 "Mrs Jellyby"
145 181 "Peepy Jellby"
143 181 "Prince Turvey"
181 182 "Ada Clare"
181 182 "Caroline Caddy"
181 182 "Charley"
181 182 "Mr Jellyby"
181 182 "Mr Turveydrop"
181 182 "Mrs Jellyby"
182 183 "Caroline Caddy"
181 183 "Esther Summerson"
177 183 "John Jarndyce"
182 183 "Mr Jellyby"
144 183 "Mr Quale"
182 183 "Mr Turveydrop"
182 183 "Mrs Jellyby"
89 183 "Mrs Pardiggle"
