"source" "target" "tag"
50 51 "CharlotteLucas"
50 51 "ElizabethBennet"
50 51 "JaneBennet"
50 51 "MissGeorgianaDarcy"
50 51 "MrCharlesBingley"
50 51 "MrCollins"
46 51 "MrDarcy"
50 51 "MrsBennet"
51 52 "ElizabethBennet"
51 52 "JaneBennet"
51 52 "MissGeorgianaDarcy"
51 52 "MrCharlesBingley"
51 52 "MrDarcy"
51 52 "MrsBennet"
45 52 "MrWickham"
51 53 "CharlotteLucas"
52 53 "ElizabethBennet"
52 53 "JaneBennet"
49 53 "LadyMariaLucas"
52 53 "MrCharlesBingley"
51 53 "MrCollins"
52 53 "MrDarcy"
52 53 "MrsBennet"
51 54 "CarolineBingley"
53 54 "ElizabethBennet"
53 54 "JaneBennet"
53 54 "LadyMariaLucas"
53 54 "MrCharlesBingley"
53 54 "MrDarcy"
53 54 "MrGardiner"
53 54 "MrsBennet"
53 54 "MrsGardiner"
52 54 "MrWickham"
53 55 "CharlotteLucas"
54 55 "ElizabethBennet"
54 55 "JaneBennet"
49 55 "LadyCatherinedeBourgh"
54 55 "LadyMariaLucas"
4 55 "Miss Lucas"
53 55 "MrCollins"
54 55 "MrGardiner"
54 55 "MrsBennet"
54 55 "MrsGardiner"
54 55 "MrWickham"
54 56 "CarolineBingley"
55 56 "ElizabethBennet"
55 56 "JaneBennet"
55 56 "Miss Lucas"
52 56 "MissGeorgianaDarcy"
54 56 "MrCharlesBingley"
55 56 "MrCollins"
54 56 "MrDarcy"
55 56 "MrsGardiner"
46 56 "MrsLouisaHurst"
55 56 "MrWickham"
49 56 "SirWilliamLucas"
55 57 "CharlotteLucas"
56 57 "ElizabethBennet"
49 57 "KittyBennet"
49 57 "LydiaBennet"
56 57 "MrsGardiner"
56 58 "CarolineBingley"
57 58 "CharlotteLucas"
57 58 "ElizabethBennet"
56 58 "JaneBennet"
55 58 "LadyCatherinedeBourgh"
56 58 "Miss Lucas"
56 58 "MrCollins"
55 58 "MrGardiner"
57 58 "MrsGardiner"
56 58 "MrWickham"
56 58 "SirWilliamLucas"
58 59 "ElizabethBennet"
58 59 "MrCollins"
58 59 "MrsGardiner"
58 60 "CharlotteLucas"
59 60 "ElizabethBennet"
58 60 "LadyCatherinedeBourgh"
58 60 "Miss Lucas"
59 60 "MrCollins"
58 60 "SirWilliamLucas"
60 61 "CharlotteLucas"
60 61 "ElizabethBennet"
60 61 "LadyCatherinedeBourgh"
60 61 "Miss Lucas"
60 61 "MrCollins"
60 61 "SirWilliamLucas"
61 62 "CharlotteLucas"
61 62 "ElizabethBennet"
61 62 "LadyCatherinedeBourgh"
61 62 "Miss Lucas"
61 62 "MrCollins"
56 62 "MrDarcy"
58 62 "MrWickham"
61 62 "SirWilliamLucas"
62 63 "CharlotteLucas"
62 63 "ElizabethBennet"
62 63 "LadyCatherinedeBourgh"
62 63 "Miss Lucas"
62 63 "MrCollins"
23 63 "SirLewisdeBourgh"
62 63 "SirWilliamLucas"
63 64 "CharlotteLucas"
63 64 "ElizabethBennet"
63 64 "LadyCatherinedeBourgh"
63 64 "MrCollins"
63 64 "SirWilliamLucas"
58 65 "CarolineBingley"
64 65 "CharlotteLucas"
64 65 "ElizabethBennet"
64 65 "LadyCatherinedeBourgh"
64 65 "MrCollins"
62 65 "MrDarcy"
64 65 "SirWilliamLucas"
65 66 "CarolineBingley"
65 66 "CharlotteLucas"
65 66 "ColonelFitzwilliam"
65 66 "ElizabethBennet"
58 66 "JaneBennet"
56 66 "MrCharlesBingley"
65 66 "MrDarcy"
46 67 "AnnedeBourgh"
66 67 "CharlotteLucas"
66 67 "ColonelFitzwilliam"
66 67 "ElizabethBennet"
66 67 "JaneBennet"
65 67 "LadyCatherinedeBourgh"
56 67 "MissGeorgianaDarcy"
66 67 "MrDarcy"
67 68 "AnnedeBourgh"
66 68 "CarolineBingley"
67 68 "ColonelFitzwilliam"
67 68 "ElizabethBennet"
67 68 "JaneBennet"
67 68 "LadyCatherinedeBourgh"
67 68 "MrDarcy"
67 69 "CharlotteLucas"
68 69 "ElizabethBennet"
68 69 "JaneBennet"
68 69 "LadyCatherinedeBourgh"
63 69 "Miss Lucas"
66 69 "MrCharlesBingley"
65 69 "MrCollins"
68 69 "MrDarcy"
69 70 "CharlotteLucas"
68 70 "ColonelFitzwilliam"
69 70 "ElizabethBennet"
69 70 "LadyCatherinedeBourgh"
69 70 "MrDarcy"
62 70 "MrWickham"
68 71 "CarolineBingley"
70 71 "CharlotteLucas"
70 71 "ColonelFitzwilliam"
70 71 "ElizabethBennet"
69 71 "JaneBennet"
67 71 "MissGeorgianaDarcy"
69 71 "MrCharlesBingley"
70 71 "MrDarcy"
56 71 "MrsLouisaHurst"
71 72 "CarolineBingley"
71 72 "CharlotteLucas"
71 72 "ColonelFitzwilliam"
71 72 "ElizabethBennet"
71 72 "JaneBennet"
70 72 "LadyCatherinedeBourgh"
71 72 "MrCharlesBingley"
69 72 "MrCollins"
71 72 "MrDarcy"
72 73 "ColonelFitzwilliam"
72 73 "ElizabethBennet"
72 73 "JaneBennet"
72 73 "MrDarcy"
73 74 "ElizabethBennet"
73 74 "MrDarcy"
70 74 "MrWickham"
72 75 "CharlotteLucas"
73 75 "JaneBennet"
72 75 "LadyCatherinedeBourgh"
74 75 "MrWickham"
74 76 "ElizabethBennet"
75 76 "JaneBennet"
72 76 "MrCharlesBingley"
74 76 "MrDarcy"
75 76 "MrWickham"
65 76 "SirWilliamLucas"
72 77 "CarolineBingley"
76 77 "MrCharlesBingley"
76 77 "MrDarcy"
76 77 "MrWickham"
73 78 "ColonelFitzwilliam"
71 78 "MissGeorgianaDarcy"
77 78 "MrWickham"
78 79 "ColonelFitzwilliam"
76 79 "ElizabethBennet"
78 79 "MissGeorgianaDarcy"
77 79 "MrDarcy"
78 79 "MrWickham"
75 80 "CharlotteLucas"
79 80 "ColonelFitzwilliam"
76 80 "JaneBennet"
77 80 "MrCharlesBingley"
79 80 "MrDarcy"
79 80 "MrWickham"
68 82 "AnnedeBourgh"
80 82 "CharlotteLucas"
79 82 "ElizabethBennet"
80 82 "JaneBennet"
75 82 "LadyCatherinedeBourgh"
79 82 "MissGeorgianaDarcy"
72 82 "MrCollins"
80 82 "MrDarcy"
55 82 "MrsBennet"
82 83 "ElizabethBennet"
82 83 "JaneBennet"
82 83 "LadyCatherinedeBourgh"
57 83 "LydiaBennet"
69 83 "Miss Lucas"
80 83 "MrCharlesBingley"
82 83 "MrDarcy"
80 83 "MrWickham"
82 84 "CharlotteLucas"
83 84 "ElizabethBennet"
83 84 "JaneBennet"
83 84 "LadyCatherinedeBourgh"
83 84 "Miss Lucas"
82 84 "MrCollins"
83 84 "MrDarcy"
58 84 "MrGardiner"
59 84 "MrsGardiner"
83 85 "MrCharlesBingley"
25 86 "ColonelForster"
84 86 "ElizabethBennet"
84 86 "JaneBennet"
57 86 "KittyBennet"
83 86 "LydiaBennet"
84 86 "MrCollins"
35 86 "MrDenny"
82 86 "MrsBennet"
83 86 "MrWickham"
