"t" "specificity" "diversity" "ShannonWiener" "Pielou" "Richness" "" "" ""
330 0 236 3.63136079113872 0.883354953501834 61 18 0.00656913638508731 0.643277704715729
331 0 237 3.63092625854677 0.883249250284877 61 18 0.00653833886793869 0.64263117313385
332 0 238 3.63530519896714 0.884314459426546 61 18 0.00653576489893339 0.642048954963684
333 1 238 3.63895477268754 0.885202244807705 61 18 0.00650530061531618 0.642276644706726
334 4 158 3.63660108698874 0.884629693623561 61 18 0.00649350649350649 0.645586252212524
335 5 158 3.63423714980809 0.884054648691812 61 18 0.00646342579877323 0.646104037761688
336 6 158 3.63186336898614 0.883477209222643 61 18 0.00643358934226331 0.645420908927917
337 3 192 3.63060373636784 0.883170794416468 61 18 0.00641303954556967 0.645284056663513
338 0 239 3.62922376584579 0.88283510653899 61 18 0.00639262016507525 0.648562550544739
339 7 158 3.62682740923645 0.882252175345155 61 18 0.00636339261774958 0.64603191614151
340 0 240 3.62572677535408 0.881984438139215 61 18 0.00635216773276475 0.649748086929321
341 0 241 3.62602225659536 0.882056316102646 61 18 0.00634096368517733 0.651013374328613
342 0 242 3.62585375635328 0.882015327191857 61 18 0.00633855986515197 0.64995276927948
343 0 243 3.62513711016244 0.881840997787814 61 19 0.00630989160601142 0.650535941123962
344 0 244 3.62388454149055 0.88153630133804 61 19 0.00629012667013708 0.651685118675232
345 0 245 3.62386808084602 0.881532297166401 61 19 0.00628773503536312 0.653858065605164
346 0 246 3.62467631861698 0.881728906889215 61 19 0.00626811407796128 0.654536068439484
347 0 247 3.62371576803604 0.881495245966337 61 19 0.0062571394472576 0.653932392597198
348 6 204 3.62351584841962 0.881446614063966 61 19 0.00622923588039867 0.653773963451385
349 7 204 3.62329033015517 0.881391755104072 61 19 0.0062015503875969 0.653707981109619
350 0 248 3.62612408695385 0.882081087078807 61 19 0.00628298567479266 0.645326197147369
351 3 35 3.62552755852661 0.881935977195373 61 19 0.00626343056087688 0.644402205944061
352 0 249 3.62585858916559 0.882016502808641 61 19 0.00626883964357879 0.643306255340576
353 0 250 3.62293527351877 0.88130538499199 61 19 0.00625761617758456 0.643298149108887
354 0 251 3.62188003548513 0.881048690656794 61 19 0.00623004502660663 0.643811821937561
355 0 252 3.62367394182615 0.881485071436232 61 19 0.00622710622710623 0.651973187923431
356 0 253 3.62529998491541 0.881880618257415 61 19 0.0061998186998187 0.64167046546936
357 0 254 3.62398185414346 0.881559973349422 61 19 0.00622102755601339 0.638640105724335
