"source" "target" "tag"
136 137 "David Copperfield"
109 137 "Ham Peggotty"
136 137 "James Steerforth"
135 137 "Little Emily"
109 137 "Mrs Gummidge"
137 138 "Daniel Peggotty"
137 138 "Ham Peggotty"
137 138 "James Steerforth"
137 138 "Little Emily"
137 138 "Mrs Gummidge"
138 139 "Daniel Peggotty"
137 139 "David Copperfield"
138 139 "Ham Peggotty"
138 139 "James Steerforth"
138 139 "Little Emily"
64 139 "Mr Gummidge"
138 139 "Mrs Gummidge"
133 139 "Rosa Dartle"
139 140 "Daniel Peggotty"
139 140 "James Steerforth"
136 141 "Barkis"
136 141 "Clara Peggotty"
140 141 "Daniel Peggotty"
140 141 "James Steerforth"
128 141 "Miss Betsey Trotwood"
66 141 "Mr Chillip"
58 141 "Mr Grayper"
11 141 "Mrs Grayper"
141 142 "Clara Peggotty"
141 142 "Daniel Peggotty"
139 142 "David Copperfield"
139 142 "Ham Peggotty"
141 142 "James Steerforth"
139 142 "Little Emily"
139 142 "Mrs Gummidge"
142 143 "Daniel Peggotty"
142 143 "David Copperfield"
142 143 "Ham Peggotty"
142 143 "James Steerforth"
133 143 "Littimer"
143 144 "James Steerforth"
143 144 "Littimer"
133 144 "Mrs Steerforth"
139 144 "Rosa Dartle"
143 145 "David Copperfield"
144 145 "James Steerforth"
144 145 "Miss Mowcher"
82 146 "Charley Pyegrave"
145 146 "David Copperfield"
145 146 "James Steerforth"
142 146 "Little Emily"
145 146 "Miss Mowcher"
142 147 "Clara Peggotty"
146 147 "David Copperfield"
143 147 "Ham Peggotty"
146 147 "James Steerforth"
146 147 "Little Emily"
146 147 "Miss Mowcher"
134 147 "Mr Joram"
141 148 "Barkis"
147 148 "Clara Peggotty"
147 148 "David Copperfield"
147 148 "Ham Peggotty"
147 148 "James Steerforth"
147 148 "Little Emily"
141 148 "Miss Betsey Trotwood"
135 148 "Mr Omer"
148 149 "Clara Peggotty"
148 149 "David Copperfield"
148 149 "Ham Peggotty"
148 149 "Little Emily"
148 149 "Martha Endell"
149 150 "Martha Endell"
148 151 "Barkis"
149 151 "Clara Peggotty"
149 151 "David Copperfield"
148 151 "James Steerforth"
144 151 "Littimer"
149 151 "Little Emily"
150 151 "Martha Endell"
148 151 "Miss Betsey Trotwood"
147 151 "Mr Joram"
143 152 "Daniel Peggotty"
151 152 "David Copperfield"
151 152 "James Steerforth"
109 152 "Jane Murdstone"
92 152 "Janet"
151 152 "Miss Betsey Trotwood"
122 152 "Mr Dick"
93 153 "Clara Copperfield"
152 153 "David Copperfield"
152 153 "James Steerforth"
152 153 "Miss Betsey Trotwood"
153 154 "David Copperfield"
153 154 "Miss Betsey Trotwood"
152 154 "Mr Dick"
153 154 "Mr Jorkins"
154 155 "David Copperfield"
153 155 "James Steerforth"
154 155 "Miss Betsey Trotwood"
154 155 "Mr Jorkins"
154 155 "Mr Spenlow"
125 156 "Agnes Wickfield"
155 156 "David Copperfield"
155 156 "James Steerforth"
152 156 "Janet"
155 156 "Miss Betsey Trotwood"
155 156 "Mr Jorkins"
124 156 "Mr Wickfield"
156 157 "Agnes Wickfield"
156 157 "David Copperfield"
156 157 "James Steerforth"
156 157 "Mrs Crupp"
144 157 "Mrs Steerforth"
144 157 "Rosa Dartle"
157 158 "David Copperfield"
157 158 "James Steerforth"
157 158 "Mrs Crupp"
158 159 "David Copperfield"
158 159 "Grainger"
158 159 "James Steerforth"
158 159 "Markham"
156 159 "Miss Betsey Trotwood"
157 160 "Agnes Wickfield"
159 160 "David Copperfield"
159 160 "James Steerforth"
158 160 "Mrs Crupp"
160 161 "Agnes Wickfield"
160 161 "David Copperfield"
159 161 "Markham"
161 162 "Agnes Wickfield"
161 162 "David Copperfield"
160 162 "James Steerforth"
122 162 "Miss Larkins"
125 162 "Uriah"
162 163 "Agnes Wickfield"
162 163 "David Copperfield"
161 163 "Mr Waterbrook"
162 163 "Uriah"
163 164 "Agnes Wickfield"
163 164 "David Copperfield"
163 164 "Mr Henry Spiker"
163 164 "Mr Waterbrook"
163 164 "Mrs Henry Spiker"
163 164 "Mrs Waterbrook"
131 164 "Tommy Traddles"
163 164 "Uriah"
164 165 "Agnes Wickfield"
162 165 "James Steerforth"
164 165 "Mr Gulpidge"
164 165 "Mr Henry Spiker"
164 165 "Mr Waterbrook"
164 165 "Mrs Henry Spiker"
164 165 "Tommy Traddles"
164 165 "Uriah"
165 166 "Agnes Wickfield"
164 166 "David Copperfield"
156 166 "Mr Wickfield"
160 166 "Mrs Crupp"
165 166 "Uriah"
166 167 "Agnes Wickfield"
166 167 "David Copperfield"
166 167 "Mr Wickfield"
166 167 "Uriah"
167 168 "Agnes Wickfield"
167 168 "David Copperfield"
166 168 "Mrs Crupp"
167 168 "Uriah"
168 169 "Mrs Crupp"
168 170 "Agnes Wickfield"
165 170 "James Steerforth"
159 170 "Miss Betsey Trotwood"
156 170 "Mr Jorkins"
155 170 "Mr Spenlow"
169 170 "Mrs Crupp"
168 170 "Uriah"
170 171 "Mr Spenlow"
168 172 "David Copperfield"
152 172 "Jane Murdstone"
171 172 "Mr Spenlow"
172 173 "Jane Murdstone"
151 173 "Little Emily"
170 173 "Miss Betsey Trotwood"
109 173 "Mr Murdstone"
173 174 "Jane Murdstone"
172 174 "Mr Spenlow"
170 175 "Agnes Wickfield"
174 175 "Jane Murdstone"
174 175 "Mr Spenlow"
170 175 "Mrs Crupp"
172 176 "David Copperfield"
173 176 "Miss Betsey Trotwood"
175 176 "Mrs Crupp"
176 177 "David Copperfield"
115 177 "Mr Micawber"
176 177 "Mrs Crupp"
116 177 "Mrs Micawber"
165 177 "Tommy Traddles"
177 178 "David Copperfield"
165 178 "Mr Waterbrook"
177 178 "Tommy Traddles"
178 179 "David Copperfield"
177 179 "Mr Micawber"
175 179 "Mr Spenlow"
177 179 "Mrs Micawber"
178 179 "Tommy Traddles"
179 180 "David Copperfield"
77 180 "Miss Micawber"
179 180 "Mr Micawber"
179 180 "Mrs Micawber"
179 180 "Tommy Traddles"
180 181 "David Copperfield"
180 181 "Mr Micawber"
177 181 "Mrs Crupp"
180 181 "Mrs Micawber"
180 181 "Tommy Traddles"
181 182 "David Copperfield"
170 182 "James Steerforth"
151 182 "Littimer"
181 182 "Mr Micawber"
181 182 "Mrs Crupp"
181 182 "Mrs Micawber"
181 182 "Tommy Traddles"
182 183 "David Copperfield"
182 183 "James Steerforth"
182 183 "Littimer"
182 183 "Mr Micawber"
182 183 "Mrs Micawber"
182 183 "Tommy Traddles"
183 184 "David Copperfield"
183 184 "Mr Micawber"
183 184 "Mrs Micawber"
183 184 "Tommy Traddles"
184 185 "David Copperfield"
184 185 "Mr Micawber"
184 185 "Mrs Micawber"
184 185 "Tommy Traddles"
175 186 "Agnes Wickfield"
185 186 "David Copperfield"
183 186 "James Steerforth"
185 186 "Mr Micawber"
185 186 "Mrs Micawber"
185 186 "Tommy Traddles"
151 187 "Barkis"
151 187 "Clara Peggotty"
186 187 "David Copperfield"
186 187 "James Steerforth"
173 187 "Little Emily"
186 187 "Tommy Traddles"
187 188 "David Copperfield"
187 188 "James Steerforth"
186 188 "Mr Micawber"
157 188 "Rosa Dartle"
187 188 "Tommy Traddles"
188 189 "James Steerforth"
183 189 "Littimer"
170 189 "Mr Jorkins"
179 189 "Mr Spenlow"
157 189 "Mrs Steerforth"
188 189 "Rosa Dartle"
153 190 "Clara Copperfield"
189 190 "James Steerforth"
189 190 "Mrs Steerforth"
189 190 "Rosa Dartle"
186 191 "Agnes Wickfield"
188 191 "David Copperfield"
190 191 "James Steerforth"
190 191 "Mrs Steerforth"
190 191 "Rosa Dartle"
187 193 "Barkis"
187 193 "Clara Peggotty"
187 193 "Little Emily"
135 193 "Minnie Joram"
151 193 "Mr Joram"
148 193 "Mr Omer"
193 194 "Barkis"
193 194 "Clara Peggotty"
152 194 "Daniel Peggotty"
193 194 "Little Emily"
151 194 "Martha Endell"
193 194 "Minnie Joram"
141 194 "Mr Chillip"
193 194 "Mr Joram"
193 194 "Mr Omer"
194 195 "Barkis"
194 195 "Clara Peggotty"
194 195 "Daniel Peggotty"
191 195 "David Copperfield"
149 195 "Ham Peggotty"
194 195 "Little Emily"
176 195 "Miss Betsey Trotwood"
194 195 "Mr Omer"
195 196 "Barkis"
195 196 "Clara Peggotty"
195 196 "Daniel Peggotty"
196 197 "Barkis"
196 197 "Clara Peggotty"
196 197 "Daniel Peggotty"
195 197 "Ham Peggotty"
195 197 "Little Emily"
194 197 "Mr Chillip"
195 197 "Mr Omer"
197 198 "Clara Peggotty"
197 198 "Daniel Peggotty"
197 198 "Little Emily"
139 198 "Mr Gummidge"
142 198 "Mrs Gummidge"
198 199 "Clara Peggotty"
198 199 "Daniel Peggotty"
195 199 "David Copperfield"
197 199 "Ham Peggotty"
198 199 "Little Emily"
199 200 "Clara Peggotty"
199 200 "Daniel Peggotty"
199 200 "David Copperfield"
199 200 "Ham Peggotty"
191 200 "James Steerforth"
199 200 "Little Emily"
198 200 "Mrs Gummidge"
200 201 "Clara Peggotty"
200 201 "Daniel Peggotty"
200 201 "David Copperfield"
200 201 "Ham Peggotty"
200 201 "James Steerforth"
200 201 "Mrs Gummidge"
201 202 "Daniel Peggotty"
201 202 "David Copperfield"
201 202 "Ham Peggotty"
194 202 "Minnie Joram"
197 202 "Mr Omer"
201 202 "Mrs Gummidge"
197 203 "Barkis"
201 203 "Clara Peggotty"
202 203 "Ham Peggotty"
200 203 "Little Emily"
202 203 "Minnie Joram"
147 203 "Miss Mowcher"
202 204 "David Copperfield"
201 204 "James Steerforth"
189 204 "Littimer"
203 204 "Miss Mowcher"
194 204 "Mr Joram"
202 205 "Daniel Peggotty"
204 205 "David Copperfield"
203 205 "Ham Peggotty"
204 205 "Littimer"
204 205 "Miss Mowcher"
202 205 "Mrs Gummidge"
203 206 "Clara Peggotty"
205 206 "Daniel Peggotty"
204 206 "James Steerforth"
205 206 "Littimer"
203 206 "Little Emily"
182 206 "Mrs Crupp"
191 206 "Mrs Steerforth"
191 206 "Rosa Dartle"
206 207 "Daniel Peggotty"
206 207 "James Steerforth"
206 207 "Rosa Dartle"
206 208 "Clara Peggotty"
207 208 "Daniel Peggotty"
203 209 "Barkis"
208 209 "Clara Peggotty"
173 209 "Mr Murdstone"
189 209 "Mr Spenlow"
171 209 "Mr Tiffey"
190 210 "Clara Copperfield"
